Source,Main Measure,Detailed Measure,Region,Age,Race,Units,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,
REMI v3.1,Population,Retired Migrants - Total,Region,All Ages (0-100),Hispanic,Thousands,0.012,0.012,0.012,0.011,0.012,0.012,0.012,0.012,0.012,0.009,0.007,0.006,0.004,0.001,-0.001,-0.003,-0.004,-0.004,-0.005,-0.007,-0.013,-0.019,-0.022,-0.024,-0.027,-0.032,-0.034,-0.038,-0.043,-0.047,-0.048,-0.052,-0.056,-0.06,-0.064,-0.072,-0.08,-0.087,-0.092,-0.098,-0.103,-0.109,-0.117,-0.122,-0.125,-0.131,-0.136,-0.146,-0.153,-0.16,-0.169,-0.18,-0.188,-0.199,-0.208,-0.22,-0.229,-0.239,-0.251,-0.263,
REMI v3.1,Population,Retired Migrants - Total,King County,All Ages (0-100),All Races,Thousands,-1.558,-1.553,-1.553,-1.571,-1.588,-1.628,-1.663,-1.718,-1.807,-1.932,-2.043,-2.144,-2.336,-2.476,-2.616,-2.756,-2.89,-2.977,-3.052,-3.143,-3.207,-3.207,-3.283,-3.36,-3.434,-3.504,-3.581,-3.64,-3.711,-3.779,-3.823,-3.846,-3.862,-3.894,-3.959,-4.058,-4.16,-4.214,-4.236,-4.249,-4.268,-4.295,-4.354,-4.425,-4.496,-4.595,-4.717,-4.861,-5.023,-5.173,-5.336,-5.506,-5.667,-5.834,-6.024,-6.232,-6.433,-6.586,-6.701,-6.774,
REMI v3.1,Population,Retired Migrants - Total,King County,All Ages (0-100),White-NonHispanic,Thousands,-1.343,-1.329,-1.32,-1.326,-1.335,-1.36,-1.379,-1.42,-1.495,-1.598,-1.686,-1.763,-1.922,-2.027,-2.125,-2.225,-2.32,-2.374,-2.414,-2.469,-2.5,-2.5,-2.544,-2.589,-2.631,-2.667,-2.706,-2.729,-2.761,-2.791,-2.801,-2.792,-2.776,-2.769,-2.788,-2.83,-2.869,-2.866,-2.837,-2.799,-2.772,-2.751,-2.755,-2.77,-2.784,-2.814,-2.864,-2.923,-2.994,-3.054,-3.125,-3.198,-3.267,-3.337,-3.414,-3.489,-3.563,-3.605,-3.627,-3.622,
REMI v3.1,Population,Retired Migrants - Total,King County,All Ages (0-100),Black-NonHispanic,Thousands,-0.047,-0.048,-0.049,-0.051,-0.051,-0.054,-0.057,-0.058,-0.061,-0.064,-0.069,-0.074,-0.08,-0.087,-0.094,-0.101,-0.109,-0.115,-0.122,-0.128,-0.134,-0.134,-0.141,-0.148,-0.154,-0.161,-0.17,-0.177,-0.183,-0.188,-0.193,-0.196,-0.198,-0.201,-0.206,-0.212,-0.22,-0.225,-0.229,-0.232,-0.236,-0.24,-0.247,-0.253,-0.261,-0.27,-0.279,-0.289,-0.303,-0.316,-0.329,-0.342,-0.354,-0.365,-0.378,-0.391,-0.402,-0.413,-0.422,-0.427,
REMI v3.1,Population,Retired Migrants - Total,King County,All Ages (0-100),Other-NonHispanic,Thousands,-0.148,-0.153,-0.16,-0.167,-0.174,-0.184,-0.196,-0.206,-0.215,-0.229,-0.242,-0.258,-0.279,-0.302,-0.33,-0.358,-0.385,-0.409,-0.431,-0.456,-0.476,-0.476,-0.493,-0.51,-0.526,-0.545,-0.564,-0.582,-0.603,-0.625,-0.644,-0.662,-0.68,-0.704,-0.731,-0.764,-0.804,-0.839,-0.872,-0.904,-0.932,-0.959,-0.991,-1.025,-1.062,-1.106,-1.154,-1.21,-1.27,-1.332,-1.392,-1.456,-1.52,-1.585,-1.665,-1.763,-1.862,-1.942,-2.005,-2.057,
REMI v3.1,Population,Retired Migrants - Total,King County,All Ages (0-100),Hispanic,Thousands,-0.021,-0.023,-0.024,-0.027,-0.028,-0.03,-0.032,-0.033,-0.036,-0.041,-0.045,-0.049,-0.055,-0.061,-0.066,-0.072,-0.076,-0.08,-0.084,-0.09,-0.096,-0.096,-0.104,-0.112,-0.122,-0.132,-0.141,-0.152,-0.164,-0.176,-0.185,-0.196,-0.208,-0.22,-0.234,-0.251,-0.268,-0.284,-0.298,-0.314,-0.329,-0.344,-0.361,-0.377,-0.389,-0.405,-0.419,-0.438,-0.455,-0.471,-0.49,-0.51,-0.527,-0.547,-0.567,-0.588,-0.607,-0.626,-0.647,-0.669,
REMI v3.1,Population,Retired Migrants - Total,Kitsap County,All Ages (0-100),All Races,Thousands,0.194,0.195,0.197,0.199,0.201,0.204,0.206,0.21,0.215,0.219,0.224,0.229,0.239,0.246,0.253,0.261,0.27,0.274,0.281,0.288,0.284,0.276,0.287,0.297,0.308,0.317,0.328,0.339,0.35,0.359,0.367,0.376,0.383,0.391,0.402,0.412,0.421,0.428,0.434,0.439,0.442,0.448,0.453,0.46,0.467,0.474,0.48,0.485,0.488,0.492,0.492,0.497,0.501,0.505,0.51,0.515,0.521,0.525,0.529,0.533,
REMI v3.1,Population,Retired Migrants - Total,Kitsap County,All Ages (0-100),White-NonHispanic,Thousands,0.157,0.157,0.158,0.159,0.159,0.161,0.161,0.164,0.167,0.17,0.172,0.175,0.182,0.185,0.19,0.194,0.198,0.2,0.204,0.207,0.202,0.209,0.215,0.221,0.225,0.231,0.237,0.242,0.247,0.25,0.253,0.256,0.259,0.262,0.266,0.27,0.273,0.275,0.275,0.275,0.275,0.275,0.276,0.277,0.278,0.28,0.28,0.28,0.279,0.278,0.277,0.275,0.273,0.272,0.272,0.272,0.272,0.271,0.27,0.269,
REMI v3.1,Population,Retired Migrants - Total,Kitsap County,All Ages (0-100),Black-NonHispanic,Thousands,0.019,0.019,0.019,0.02,0.02,0.02,0.021,0.021,0.022,0.022,0.023,0.023,0.025,0.026,0.027,0.028,0.029,0.03,0.031,0.032,0.032,0.021,0.023,0.025,0.028,0.029,0.031,0.033,0.035,0.037,0.039,0.041,0.042,0.044,0.047,0.048,0.05,0.052,0.053,0.055,0.055,0.057,0.058,0.059,0.061,0.062,0.064,0.065,0.066,0.067,0.065,0.068,0.07,0.071,0.072,0.074,0.075,0.077,0.077,0.078,
REMI v3.1,Population,Retired Migrants - Total,Kitsap County,All Ages (0-100),Other-NonHispanic,Thousands,0.007,0.007,0.008,0.008,0.009,0.009,0.01,0.01,0.011,0.011,0.012,0.012,0.013,0.014,0.015,0.017,0.018,0.019,0.019,0.02,0.021,0.021,0.022,0.022,0.023,0.024,0.025,0.026,0.027,0.028,0.03,0.031,0.031,0.033,0.034,0.035,0.036,0.038,0.039,0.04,0.041,0.042,0.043,0.044,0.045,0.046,0.048,0.049,0.05,0.051,0.053,0.054,0.055,0.056,0.058,0.059,0.06,0.062,0.063,0.064,
REMI v3.1,Population,Retired Migrants - Total,Kitsap County,All Ages (0-100),Hispanic,Thousands,0.011,0.011,0.012,0.012,0.013,0.014,0.014,0.015,0.016,0.016,0.017,0.018,0.019,0.021,0.022,0.023,0.024,0.025,0.027,0.028,0.029,0.025,0.027,0.029,0.031,0.033,0.036,0.038,0.041,0.043,0.046,0.048,0.05,0.052,0.055,0.058,0.061,0.064,0.066,0.069,0.071,0.074,0.077,0.08,0.083,0.085,0.088,0.091,0.094,0.096,0.098,0.101,0.103,0.105,0.108,0.111,0.114,0.116,0.119,0.121,
REMI v3.1,Population,Retired Migrants - Total,Pierce County,All Ages (0-100),All Races,Thousands,0.188,0.189,0.19,0.192,0.193,0.195,0.195,0.197,0.2,0.202,0.205,0.208,0.215,0.22,0.226,0.232,0.239,0.245,0.253,0.261,0.257,0.27,0.282,0.293,0.303,0.314,0.324,0.333,0.344,0.353,0.362,0.369,0.377,0.385,0.393,0.401,0.408,0.413,0.418,0.421,0.422,0.424,0.426,0.429,0.432,0.437,0.44,0.442,0.442,0.443,0.444,0.446,0.449,0.453,0.459,0.465,0.47,0.476,0.481,0.486,
REMI v3.1,Population,Retired Migrants - Total,Pierce County,All Ages (0-100),White-NonHispanic,Thousands,0.154,0.153,0.153,0.154,0.154,0.154,0.154,0.154,0.155,0.156,0.157,0.158,0.163,0.165,0.169,0.172,0.176,0.179,0.184,0.188,0.185,0.195,0.202,0.209,0.215,0.221,0.226,0.231,0.236,0.241,0.245,0.248,0.251,0.254,0.257,0.261,0.263,0.263,0.263,0.262,0.26,0.258,0.256,0.255,0.254,0.254,0.253,0.25,0.247,0.245,0.242,0.241,0.24,0.24,0.24,0.241,0.242,0.242,0.243,0.243,
REMI v3.1,Population,Retired Migrants - Total,Pierce County,All Ages (0-100),Black-NonHispanic,Thousands,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.021,0.021,0.022,0.023,0.024,0.025,0.026,0.027,0.028,0.029,0.029,0.03,0.031,0.033,0.035,0.036,0.038,0.039,0.041,0.043,0.044,0.046,0.047,0.048,0.05,0.051,0.053,0.054,0.055,0.056,0.056,0.057,0.058,0.058,0.059,0.06,0.061,0.061,0.062,0.062,0.062,0.063,0.064,0.065,0.066,0.068,0.069,0.07,0.071,0.072,
REMI v3.1,Population,Retired Migrants - Total,Pierce County,All Ages (0-100),Other-NonHispanic,Thousands,0.007,0.007,0.007,0.008,0.008,0.009,0.009,0.009,0.01,0.01,0.011,0.011,0.012,0.013,0.014,0.015,0.016,0.016,0.017,0.018,0.018,0.019,0.02,0.021,0.022,0.023,0.024,0.025,0.026,0.027,0.028,0.029,0.03,0.031,0.032,0.033,0.035,0.036,0.037,0.037,0.038,0.039,0.04,0.041,0.042,0.043,0.044,0.045,0.046,0.047,0.048,0.049,0.05,0.051,0.053,0.054,0.055,0.057,0.058,0.059,
REMI v3.1,Population,Retired Migrants - Total,Pierce County,All Ages (0-100),Hispanic,Thousands,0.01,0.011,0.011,0.012,0.012,0.013,0.014,0.014,0.015,0.015,0.016,0.017,0.018,0.019,0.02,0.021,0.022,0.023,0.024,0.025,0.026,0.027,0.028,0.03,0.032,0.034,0.035,0.038,0.04,0.042,0.044,0.046,0.048,0.051,0.053,0.056,0.058,0.061,0.063,0.066,0.068,0.071,0.073,0.075,0.078,0.08,0.083,0.085,0.087,0.089,0.091,0.093,0.095,0.097,0.1,0.102,0.105,0.107,0.109,0.111,
REMI v3.1,Population,Retired Migrants - Total,Snohomish County,All Ages (0-100),All Races,Thousands,0.225,0.226,0.228,0.229,0.228,0.23,0.229,0.229,0.228,0.226,0.226,0.227,0.221,0.22,0.219,0.218,0.217,0.223,0.227,0.23,0.204,0.194,0.202,0.213,0.222,0.234,0.253,0.274,0.295,0.315,0.336,0.367,0.393,0.417,0.443,0.463,0.48,0.5,0.52,0.543,0.566,0.587,0.601,0.61,0.616,0.62,0.621,0.621,0.621,0.623,0.624,0.625,0.625,0.627,0.63,0.634,0.638,0.645,0.653,0.665,
REMI v3.1,Population,Retired Migrants - Total,Snohomish County,All Ages (0-100),White-NonHispanic,Thousands,0.183,0.184,0.184,0.184,0.183,0.183,0.181,0.18,0.177,0.174,0.172,0.17,0.163,0.159,0.156,0.153,0.15,0.153,0.153,0.154,0.133,0.14,0.145,0.151,0.156,0.162,0.175,0.189,0.201,0.212,0.227,0.248,0.267,0.284,0.298,0.309,0.318,0.328,0.34,0.354,0.366,0.378,0.383,0.384,0.382,0.379,0.374,0.368,0.362,0.357,0.351,0.345,0.339,0.335,0.33,0.327,0.323,0.321,0.32,0.323,
REMI v3.1,Population,Retired Migrants - Total,Snohomish County,All Ages (0-100),Black-NonHispanic,Thousands,0.025,0.025,0.025,0.025,0.026,0.026,0.026,0.027,0.028,0.028,0.029,0.03,0.03,0.031,0.032,0.033,0.034,0.035,0.036,0.037,0.035,0.02,0.022,0.025,0.025,0.029,0.031,0.035,0.041,0.045,0.047,0.052,0.054,0.056,0.061,0.065,0.069,0.073,0.075,0.08,0.084,0.087,0.09,0.093,0.095,0.098,0.1,0.102,0.104,0.106,0.107,0.108,0.109,0.11,0.112,0.113,0.115,0.116,0.118,0.12,
REMI v3.1,Population,Retired Migrants - Total,Snohomish County,All Ages (0-100),Other-NonHispanic,Thousands,0.005,0.005,0.005,0.005,0.005,0.006,0.005,0.006,0.006,0.006,0.006,0.007,0.007,0.007,0.007,0.008,0.008,0.008,0.009,0.009,0.008,0.008,0.008,0.009,0.009,0.01,0.012,0.013,0.013,0.014,0.015,0.017,0.019,0.02,0.022,0.024,0.025,0.026,0.027,0.029,0.031,0.032,0.033,0.035,0.035,0.035,0.035,0.034,0.034,0.034,0.035,0.035,0.036,0.037,0.038,0.039,0.041,0.043,0.046,0.05,
REMI v3.1,Population,Retired Migrants - Total,Snohomish County,All Ages (0-100),Hispanic,Thousands,0.012,0.013,0.013,0.014,0.014,0.015,0.016,0.017,0.017,0.018,0.019,0.02,0.021,0.022,0.024,0.025,0.026,0.027,0.028,0.03,0.029,0.026,0.027,0.029,0.031,0.033,0.036,0.038,0.041,0.044,0.047,0.05,0.053,0.056,0.061,0.065,0.069,0.073,0.077,0.081,0.086,0.09,0.094,0.099,0.104,0.108,0.112,0.117,0.121,0.126,0.131,0.136,0.141,0.145,0.15,0.155,0.159,0.164,0.168,0.173,
REMI v3.1,Population,International Migrants - Total,Region,All Ages (0-100),All Races,Thousands,16.501,14.365,9.485,15.74,14.439,15.667,12.916,12.853,11.24,11.767,17.216,18.908,16.65,25.545,27.609,24.325,26.767,21.313,18.987,14.763,7.362,24.862,34.134,29.929,26.448,26.573,26.61,26.644,26.678,26.712,26.744,26.777,26.812,26.848,26.887,26.93,26.975,27.023,27.07,27.12,27.171,27.223,27.277,27.326,27.374,27.417,27.46,27.498,27.534,27.569,27.601,27.63,27.659,27.686,27.712,27.737,27.762,27.786,27.808,27.833,
REMI v3.1,Population,International Migrants - Total,Region,All Ages (0-100),White-NonHispanic,Thousands,3.562,2.96,1.162,3.336,3.078,3.305,2.712,2.712,2.366,2.469,3.101,4.27,3.169,5.066,5.023,4.233,3.57,1.395,0.831,0.944,0.862,5.647,7.757,6.797,6.002,6.029,6.048,6.066,6.085,6.102,6.122,6.141,6.162,6.183,6.207,6.232,6.257,6.284,6.31,6.338,6.366,6.394,6.422,6.45,6.477,6.502,6.529,6.555,6.579,6.603,6.626,6.649,6.671,6.693,6.713,6.732,6.752,6.769,6.785,6.799,
REMI v3.1,Population,International Migrants - Total,Region,All Ages (0-100),Black-NonHispanic,Thousands,1.145,0.998,0.735,1.026,0.977,1.024,0.865,0.849,0.747,0.769,1.001,1.146,1.04,1.458,1.745,1.5,1.87,1.707,1.668,1.044,0.135,1.286,1.791,1.591,1.422,1.442,1.465,1.489,1.513,1.538,1.564,1.59,1.617,1.645,1.672,1.701,1.73,1.759,1.789,1.82,1.851,1.883,1.916,1.949,1.982,2.015,2.049,2.084,2.118,2.153,2.188,2.224,2.259,2.295,2.33,2.365,2.4,2.435,2.47,2.504,
REMI v3.1,Population,International Migrants - Total,Region,All Ages (0-100),Other-NonHispanic,Thousands,10.812,9.596,7.128,10.406,9.544,10.4,8.594,8.54,7.476,7.833,11.721,12.259,11.312,17.139,18.348,16.078,18.507,15.301,14.651,11.057,5.596,14.104,19.369,17.02,15.084,15.185,15.181,15.173,15.165,15.158,15.146,15.136,15.125,15.116,15.108,15.103,15.1,15.1,15.099,15.099,15.101,15.103,15.107,15.109,15.111,15.109,15.107,15.101,15.094,15.088,15.079,15.067,15.055,15.042,15.029,15.015,15.001,14.987,14.972,14.961,
REMI v3.1,Population,International Migrants - Total,Region,All Ages (0-100),Hispanic,Thousands,0.982,0.811,0.459,0.972,0.84,0.938,0.745,0.753,0.65,0.696,1.393,1.232,1.129,1.882,2.493,2.514,2.819,2.91,1.837,1.718,0.769,3.826,5.217,4.52,3.939,3.916,3.916,3.915,3.914,3.913,3.912,3.91,3.908,3.905,3.9,3.894,3.887,3.88,3.871,3.862,3.853,3.842,3.831,3.818,3.805,3.791,3.775,3.759,3.743,3.726,3.708,3.691,3.674,3.657,3.64,3.624,3.609,3.595,3.581,3.568,
REMI v3.1,Population,International Migrants - Total,King County,All Ages (0-100),All Races,Thousands,12.516,12.12,10.806,10.376,11.157,11.169,10.141,9.639,8.707,8.603,13.505,13.548,12.845,20.13,21.668,19.263,21.67,17.662,15.419,11.943,5.984,19.992,27.449,24.07,21.272,21.375,21.404,21.431,21.458,21.485,21.511,21.537,21.564,21.593,21.624,21.658,21.694,21.732,21.77,21.809,21.851,21.892,21.935,21.975,22.013,22.047,22.082,22.113,22.141,22.17,22.195,22.219,22.242,22.264,22.284,22.305,22.324,22.344,22.361,22.382,
REMI v3.1,Population,International Migrants - Total,King County,All Ages (0-100),White-NonHispanic,Thousands,2.493,2.606,3.012,1.946,2.205,2.131,2.006,1.867,1.699,1.644,2.255,2.775,2.254,3.709,3.654,3.116,2.694,1.08,0.623,0.707,0.653,4.28,5.879,5.152,4.55,4.57,4.584,4.598,4.612,4.625,4.64,4.655,4.671,4.687,4.704,4.724,4.743,4.763,4.783,4.804,4.825,4.846,4.868,4.889,4.909,4.928,4.949,4.968,4.986,5.005,5.022,5.039,5.057,5.073,5.088,5.103,5.117,5.13,5.142,5.153,
REMI v3.1,Population,International Migrants - Total,King County,All Ages (0-100),Black-NonHispanic,Thousands,0.883,0.853,0.761,0.676,0.767,0.735,0.69,0.644,0.587,0.567,0.804,0.822,0.811,1.173,1.39,1.213,1.552,1.454,1.384,0.863,0.112,1.07,1.49,1.324,1.183,1.2,1.219,1.239,1.259,1.28,1.301,1.323,1.345,1.368,1.391,1.415,1.439,1.463,1.488,1.514,1.54,1.566,1.594,1.621,1.648,1.676,1.705,1.733,1.762,1.791,1.82,1.85,1.879,1.909,1.938,1.967,1.996,2.025,2.054,2.083,
REMI v3.1,Population,International Migrants - Total,King County,All Ages (0-100),Other-NonHispanic,Thousands,8.424,7.987,6.472,7.14,7.559,7.661,6.879,6.585,5.935,5.904,9.385,9.103,8.938,13.805,14.725,12.998,15.203,12.784,11.972,9.029,4.612,11.621,15.96,14.025,12.43,12.513,12.509,12.503,12.496,12.491,12.48,12.472,12.463,12.455,12.449,12.445,12.443,12.442,12.441,12.441,12.443,12.445,12.448,12.45,12.451,12.45,12.448,12.443,12.438,12.432,12.425,12.415,12.405,12.395,12.384,12.373,12.361,12.35,12.337,12.328,
REMI v3.1,Population,International Migrants - Total,King County,All Ages (0-100),Hispanic,Thousands,0.717,0.674,0.56,0.613,0.626,0.642,0.566,0.543,0.485,0.489,1.061,0.848,0.842,1.443,1.899,1.936,2.221,2.344,1.44,1.344,0.607,3.021,4.119,3.569,3.11,3.092,3.092,3.091,3.091,3.09,3.089,3.088,3.086,3.083,3.08,3.075,3.069,3.063,3.057,3.05,3.042,3.034,3.025,3.015,3.004,2.993,2.981,2.968,2.955,2.942,2.928,2.915,2.901,2.887,2.874,2.862,2.85,2.838,2.828,2.818,
REMI v3.1,Population,International Migrants - Total,Kitsap County,All Ages (0-100),All Races,Thousands,0.076,-0.456,-1.511,0.796,0.019,0.422,-0.053,0.144,0.022,0.249,0.189,0.577,0.291,0.347,0.417,0.273,0.195,0.049,0.105,0.089,0.042,0.146,0.201,0.176,0.156,0.156,0.157,0.157,0.157,0.157,0.158,0.158,0.158,0.158,0.158,0.159,0.159,0.159,0.16,0.16,0.16,0.161,0.161,0.161,0.162,0.162,0.162,0.163,0.163,0.163,0.163,0.164,0.164,0.164,0.164,0.164,0.165,0.165,0.165,0.165,
REMI v3.1,Population,International Migrants - Total,Kitsap County,All Ages (0-100),White-NonHispanic,Thousands,0.023,-0.419,-1.389,0.229,0.006,0.123,-0.046,0.043,0.007,0.073,0.049,0.179,0.079,0.099,0.11,0.07,0.039,0.005,0.007,0.009,0.007,0.049,0.067,0.058,0.052,0.052,0.052,0.052,0.052,0.052,0.053,0.053,0.053,0.053,0.053,0.054,0.054,0.054,0.054,0.055,0.055,0.055,0.055,0.055,0.056,0.056,0.056,0.056,0.057,0.057,0.057,0.057,0.057,0.058,0.058,0.058,0.058,0.058,0.058,0.058,
REMI v3.1,Population,International Migrants - Total,Kitsap County,All Ages (0-100),Black-NonHispanic,Thousands,0.004,-0.005,-0.025,0.035,0.001,0.019,-0.001,0.007,0.001,0.011,0.008,0.024,0.013,0.014,0.019,0.012,0.01,0.003,0.007,0.005,0.001,0.005,0.007,0.007,0.006,0.006,0.006,0.006,0.006,0.006,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
REMI v3.1,Population,International Migrants - Total,Kitsap County,All Ages (0-100),Other-NonHispanic,Thousands,0.047,-0.002,-0.015,0.504,0.012,0.266,-0.001,0.09,0.014,0.157,0.123,0.353,0.188,0.22,0.266,0.175,0.133,0.037,0.084,0.069,0.031,0.079,0.109,0.095,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,
REMI v3.1,Population,International Migrants - Total,Kitsap County,All Ages (0-100),Hispanic,Thousands,0.003,-0.029,-0.082,0.028,0.001,0.014,-0.005,0.005,0.001,0.008,0.009,0.021,0.011,0.015,0.022,0.017,0.012,0.004,0.006,0.007,0.003,0.013,0.018,0.015,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.012,0.012,0.012,0.012,0.012,0.012,
REMI v3.1,Population,International Migrants - Total,Pierce County,All Ages (0-100),All Races,Thousands,1.669,0.769,-1.047,2.482,1.365,2.011,1.142,1.39,1.063,1.405,1.346,2.55,1.595,2.045,2.405,1.917,1.71,1.088,1.133,0.925,0.45,1.68,2.306,2.021,1.785,1.792,1.796,1.799,1.803,1.806,1.81,1.813,1.817,1.82,1.824,1.828,1.833,1.837,1.841,1.846,1.851,1.855,1.86,1.865,1.869,1.873,1.877,1.881,1.885,1.888,1.892,1.895,1.898,1.901,1.904,1.907,1.91,1.913,1.916,1.918,
REMI v3.1,Population,International Migrants - Total,Pierce County,All Ages (0-100),White-NonHispanic,Thousands,0.451,0.223,-0.908,0.638,0.367,0.525,0.308,0.368,0.283,0.367,0.309,0.71,0.385,0.516,0.552,0.421,0.293,0.093,0.066,0.078,0.071,0.464,0.638,0.559,0.494,0.496,0.497,0.499,0.5,0.502,0.503,0.505,0.507,0.508,0.51,0.512,0.515,0.517,0.519,0.521,0.523,0.526,0.528,0.53,0.533,0.535,0.537,0.539,0.541,0.543,0.545,0.547,0.549,0.55,0.552,0.554,0.555,0.557,0.558,0.559,
REMI v3.1,Population,International Migrants - Total,Pierce County,All Ages (0-100),Black-NonHispanic,Thousands,0.176,0.08,-0.045,0.244,0.14,0.199,0.116,0.139,0.108,0.139,0.121,0.231,0.152,0.179,0.231,0.18,0.185,0.137,0.16,0.104,0.013,0.128,0.178,0.158,0.141,0.143,0.145,0.148,0.15,0.153,0.155,0.158,0.16,0.163,0.166,0.169,0.172,0.174,0.178,0.181,0.184,0.187,0.19,0.193,0.197,0.2,0.203,0.207,0.21,0.214,0.217,0.221,0.224,0.228,0.231,0.235,0.238,0.242,0.245,0.248,
REMI v3.1,Population,International Migrants - Total,Pierce County,All Ages (0-100),Other-NonHispanic,Thousands,0.909,0.407,-0.012,1.394,0.75,1.124,0.629,0.773,0.589,0.786,0.766,1.386,0.91,1.144,1.326,1.047,0.984,0.652,0.751,0.591,0.298,0.751,1.032,0.906,0.803,0.809,0.808,0.808,0.808,0.807,0.807,0.806,0.805,0.805,0.805,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.805,0.805,0.805,0.805,0.804,0.804,0.804,0.803,0.803,0.802,0.802,0.801,0.8,0.8,0.799,0.798,0.797,0.797,
REMI v3.1,Population,International Migrants - Total,Pierce County,All Ages (0-100),Hispanic,Thousands,0.133,0.059,-0.081,0.207,0.107,0.163,0.089,0.11,0.083,0.112,0.15,0.223,0.148,0.206,0.295,0.269,0.248,0.206,0.156,0.152,0.068,0.337,0.459,0.398,0.347,0.345,0.345,0.345,0.345,0.345,0.345,0.344,0.344,0.344,0.344,0.343,0.342,0.342,0.341,0.34,0.339,0.338,0.337,0.336,0.335,0.334,0.332,0.331,0.33,0.328,0.327,0.325,0.324,0.322,0.321,0.319,0.318,0.317,0.315,0.314,
REMI v3.1,Population,International Migrants - Total,Snohomish County,All Ages (0-100),All Races,Thousands,2.24,1.932,1.237,2.086,1.898,2.065,1.686,1.68,1.448,1.51,2.176,2.233,1.919,3.023,3.119,2.872,3.192,2.514,2.33,1.806,0.886,3.044,4.178,3.662,3.235,3.25,3.253,3.257,3.26,3.263,3.266,3.27,3.273,3.276,3.28,3.285,3.289,3.294,3.299,3.304,3.31,3.315,3.32,3.325,3.33,3.334,3.338,3.342,3.345,3.348,3.351,3.353,3.356,3.358,3.359,3.361,3.363,3.364,3.366,3.367,
REMI v3.1,Population,International Migrants - Total,Snohomish County,All Ages (0-100),White-NonHispanic,Thousands,0.595,0.551,0.447,0.523,0.5,0.526,0.445,0.434,0.377,0.385,0.488,0.606,0.452,0.743,0.707,0.625,0.544,0.217,0.135,0.15,0.13,0.854,1.173,1.028,0.908,0.912,0.914,0.917,0.92,0.923,0.926,0.929,0.932,0.935,0.939,0.942,0.946,0.95,0.954,0.958,0.963,0.967,0.971,0.975,0.979,0.983,0.987,0.991,0.995,0.998,1.002,1.005,1.009,1.012,1.015,1.018,1.021,1.024,1.026,1.028,
REMI v3.1,Population,International Migrants - Total,Snohomish County,All Ages (0-100),Black-NonHispanic,Thousands,0.082,0.07,0.044,0.071,0.068,0.071,0.06,0.059,0.051,0.052,0.068,0.07,0.064,0.092,0.105,0.095,0.122,0.114,0.117,0.072,0.009,0.083,0.116,0.103,0.092,0.093,0.095,0.097,0.098,0.1,0.101,0.103,0.105,0.107,0.108,0.11,0.112,0.114,0.116,0.118,0.12,0.122,0.124,0.126,0.128,0.131,0.133,0.135,0.137,0.14,0.142,0.144,0.146,0.149,0.151,0.153,0.156,0.158,0.16,0.162,
REMI v3.1,Population,International Migrants - Total,Snohomish County,All Ages (0-100),Other-NonHispanic,Thousands,1.433,1.203,0.684,1.367,1.222,1.348,1.087,1.092,0.939,0.986,1.447,1.417,1.276,1.97,2.03,1.858,2.187,1.828,1.844,1.368,0.656,1.652,2.269,1.994,1.767,1.779,1.778,1.777,1.776,1.776,1.774,1.773,1.772,1.771,1.77,1.769,1.769,1.769,1.769,1.769,1.769,1.769,1.77,1.77,1.77,1.77,1.769,1.769,1.768,1.767,1.766,1.765,1.763,1.762,1.76,1.759,1.757,1.756,1.754,1.752,
REMI v3.1,Population,International Migrants - Total,Snohomish County,All Ages (0-100),Hispanic,Thousands,0.129,0.108,0.063,0.124,0.107,0.12,0.095,0.095,0.081,0.087,0.173,0.14,0.127,0.218,0.277,0.293,0.338,0.355,0.235,0.216,0.091,0.455,0.62,0.538,0.468,0.466,0.466,0.466,0.465,0.465,0.465,0.465,0.465,0.464,0.464,0.463,0.462,0.461,0.46,0.459,0.458,0.457,0.456,0.454,0.452,0.451,0.449,0.447,0.445,0.443,0.441,0.439,0.437,0.435,0.433,0.431,0.429,0.427,0.426,0.424,
